id,title,ingredients,instructions,sections_json,cookTimeMinutes,notes,tags,category,image,rating,sourceFile,sourceRow,importedAt,raw_payload_json
"chuy-s-creamy-j-c4856a12","Chuy’s Creamy J","1 cup sour cream\n1 cup mayo\n1 packet of Ranch Mix\n½ cup of pickled jalapeno peppers (say that 5 times fast)\n½ cup of cilantro\nLime juice\nOPTIONAL: garlic salt\nOPTIONAL: buttermilk makes it thinner","Mix it mix it mix it mix it mix it mix it mix it mix it","","","I LOVE our chuy’s dates where we only go for margs and creamy j. We got pretty fruity drinks in that picture but they were so good. Let’s make this and margs sometime ;)","","Appetizers","","","appetizers_full_export (1).csv","12","2025-09-15T01:38:27.329Z","{""title"":""Chuy’s Creamy J"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 cup sour cream\n1 cup mayo\n1 packet of Ranch Mix\n½ cup of pickled jalapeno peppers (say that 5 times fast)\n½ cup of cilantro\nLime juice\nOPTIONAL: garlic salt\nOPTIONAL: buttermilk makes it thinner"",""instructions"":""Mix it mix it mix it mix it mix it mix it mix it mix it"",""notes"":""I LOVE our chuy’s dates where we only go for margs and creamy j. We got pretty fruity drinks in that picture but they were so good. Let’s make this and margs sometime ;)"",""rating"":""""}"
"fried-pickles-8551cb49","Fried Pickles","Dill pickles slices (fry style or chips)\nBowl 1\n½ cup flour\n½ tsp salt\nBowl 2\n3 beat eggs\n2 tbsp pickle juice\n½ tsp cayenne\n½ tsp garlic powder\nBowl 3\n2 cups panko bread crumbs\n2 tbsp fresh dill\nRanch to dip obviously","Dab up the pickles (try to get them dry)\nAssemble da bowls\nOrder: 1 -> 2 -> 3\nAir fry for 7-10 minutes at 400˚F. Flip and cook for another 7-10 minutes\nDrown them shits in ranch","","","God I really hope that wherever we move after college has a Willie’s nearby because it’s literally the perfect place to get fried pickles and cheap strong margs. Anyways, we’re both whores for fried pickles so you know I gotta put that shit in here. Adjust the recipe however ya want to bc ya never know how it’s gonna turn out.","","Appetizers","","","appetizers_full_export (1).csv","13","2025-09-15T01:38:27.329Z","{""title"":""Fried Pickles"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""Dill pickles slices (fry style or chips)\nBowl 1\n½ cup flour\n½ tsp salt\nBowl 2\n3 beat eggs\n2 tbsp pickle juice\n½ tsp cayenne\n½ tsp garlic powder\nBowl 3\n2 cups panko bread crumbs\n2 tbsp fresh dill\nRanch to dip obviously"",""instructions"":""Dab up the pickles (try to get them dry)\nAssemble da bowls\nOrder: 1 -> 2 -> 3\nAir fry for 7-10 minutes at 400˚F. Flip and cook for another 7-10 minutes\nDrown them shits in ranch"",""notes"":""God I really hope that wherever we move after college has a Willie’s nearby because it’s literally the perfect place to get fried pickles and cheap strong margs. Anyways, we’re both whores for fried pickles so you know I gotta put that shit in here. Adjust the recipe however ya want to bc ya never know how it’s gonna turn out."",""rating"":""""}"
"frites-with-garlic-truffle-aioli-cb38aa6b","Frites with Garlic Truffle Aioli","4 large (about 2 pounds) russet potatoes, peeled and cut into 1/4x 1/4x 3-inch matchsticks\n2 quarts vegetable, or peanut oil, for frying\nSea salt\n1 large egg yolk\n1 large garlic clove, minced\n1 teaspoon water\n1/4 cup olive oil\n1/4 cup vegetable oil\n1 tablespoon fresh lemon juice, plus more as needed\nBlack truffle salt and freshly ground black pepper","Preheat oven to 200 ̊F and place a rack in the center. Set a wire rack on top of a rimmed baking sheet and place next to the stovetop.\n1. To prepare the potatoes: Soak cut potatoes in cold water for 30 minutes. To an electric deep fryer or large Dutch oven set over medium heat, add oil. Heat oil to 330°F.\n2. To prepare the aioli: To a medium mixing bowl add egg yolk, garlic, and water; whisk together. To a small liquid measuring cup add olive oil and vegetable oil; whisk to combine. While whisking the egg mixture vigorously, add oil in drops to form an emulsion. Continue whisking and slowly drizzling in the oil to form a thick sauce. Taste and adjust seasoning with lemon juice, black truffle salt, and pepper. Cover and keep refrigerated until ready to use.\n3. To fry the potatoes: Drain potatoes and dry very thoroughly with paper towels. Working in batches, blanch potatoes in hot oil until nearly cooked through but not browned, 5 to 6 minutes, adjusting the heat of the stove to maintain oil temperature close to 330°F. Remove blanched potatoes from oil with a slotted spoon or spider and place on the cooling rack. Repeat process with the remaining potatoes.\n4. Increase heat so oil temperature registers 375°F. Working in batches, fry blanched potatoes until crispy and golden brown, 3 to 5 minutes. Remove fried potatoes from oil with a slotted spoon or spider, draining excess oil. Place back on the wire rack next to stovetop and salt immediately. Place rack and baking sheet in preheated oven to keep fries warm. Repeat with remaining fries and serve with truffle aioli.","","","The consistency of homemade mayonnaise will be different from that of store bought. When you make it with a whisk, it will be loose and almost pourable. If you use a blender or food processor, it will be firmer because generally more air is whipped into it. Sur la Table Recipe","","Appetizers","","","appetizers_full_export (1).csv","14","2025-09-15T01:38:27.329Z","{""title"":""Frites with Garlic Truffle Aioli"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""4 large (about 2 pounds) russet potatoes, peeled and cut into 1/4x 1/4x 3-inch matchsticks\n2 quarts vegetable, or peanut oil, for frying\nSea salt\n1 large egg yolk\n1 large garlic clove, minced\n1 teaspoon water\n1/4 cup olive oil\n1/4 cup vegetable oil\n1 tablespoon fresh lemon juice, plus more as needed\nBlack truffle salt and freshly ground black pepper"",""instructions"":""Preheat oven to 200 ̊F and place a rack in the center. Set a wire rack on top of a rimmed baking sheet and place next to the stovetop.\n1. To prepare the potatoes: Soak cut potatoes in cold water for 30 minutes. To an electric deep fryer or large Dutch oven set over medium heat, add oil. Heat oil to 330°F.\n2. To prepare the aioli: To a medium mixing bowl add egg yolk, garlic, and water; whisk together. To a small liquid measuring cup add olive oil and vegetable oil; whisk to combine. While whisking the egg mixture vigorously, add oil in drops to form an emulsion. Continue whisking and slowly drizzling in the oil to form a thick sauce. Taste and adjust seasoning with lemon juice, black truffle salt, and pepper. Cover and keep refrigerated until ready to use.\n3. To fry the potatoes: Drain potatoes and dry very thoroughly with paper towels. Working in batches, blanch potatoes in hot oil until nearly cooked through but not browned, 5 to 6 minutes, adjusting the heat of the stove to maintain oil temperature close to 330°F. Remove blanched potatoes from oil with a slotted spoon or spider and place on the cooling rack. Repeat process with the remaining potatoes.\n4. Increase heat so oil temperature registers 375°F. Working in batches, fry blanched potatoes until crispy and golden brown, 3 to 5 minutes. Remove fried potatoes from oil with a slotted spoon or spider, draining excess oil. Place back on the wire rack next to stovetop and salt immediately. Place rack and baking sheet in preheated oven to keep fries warm. Repeat with remaining fries and serve with truffle aioli."",""notes"":""The consistency of homemade mayonnaise will be different from that of store bought. When you make it with a whisk, it will be loose and almost pourable. If you use a blender or food processor, it will be firmer because generally more air is whipped into it. Sur la Table Recipe"",""rating"":""""}"
"garlic-parmesan-fries-1c223dca","Garlic Parmesan Fries","Potatoes\nMelted butter\nPaprika\nSalt\nGarlic\nparmesan","Cut the potatoes\nPut them in a salt water bath with ice for 2 hours\nPat them dry and air fry\nAdd other ingredients","","","","","Appetizers","","","appetizers_full_export (1).csv","15","2025-09-15T01:38:27.330Z","{""title"":""Garlic Parmesan Fries"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""Potatoes\nMelted butter\nPaprika\nSalt\nGarlic\nparmesan"",""instructions"":""Cut the potatoes\nPut them in a salt water bath with ice for 2 hours\nPat them dry and air fry\nAdd other ingredients"",""notes"":"""",""rating"":""""}"
"granola-bars-c5530e08","Granola Bars","1 cup peanut butter\n2/3 cup honey\n1 teaspoon vanilla extract\n1/2 teaspoon sea salt\n2½ cups whole rolled oats\n1/3 cup mini chocolate chips","Line an 8x8 baking pan with parchment paper.\nIn a large bowl, stir together the peanut butter, honey, vanilla, and salt, until smooth.\nAdd the oats, chocolate chips and the pepitas (or nuts). The mixture might seem dry at first, but keep stirring and it'll come together. Stir to combine and press firmly into the pan. Use a second piece of parchment paper and the back of a measuring cup to help flatten the mixture.\nChill for at least 1 hour, then slice into bars.\nStore bars in the fridge.","","","","","Appetizers","","","appetizers_full_export (1).csv","16","2025-09-15T01:38:27.330Z","{""title"":""Granola Bars"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 cup peanut butter\n2/3 cup honey\n1 teaspoon vanilla extract\n1/2 teaspoon sea salt\n2½ cups whole rolled oats\n1/3 cup mini chocolate chips"",""instructions"":""Line an 8x8 baking pan with parchment paper.\nIn a large bowl, stir together the peanut butter, honey, vanilla, and salt, until smooth.\nAdd the oats, chocolate chips and the pepitas (or nuts). The mixture might seem dry at first, but keep stirring and it'll come together. Stir to combine and press firmly into the pan. Use a second piece of parchment paper and the back of a measuring cup to help flatten the mixture.\nChill for at least 1 hour, then slice into bars.\nStore bars in the fridge."",""notes"":"""",""rating"":""""}"
"grilled-cheese-sticks-3f3036aa","Grilled Cheese Sticks","Sandwich bread\nCheese\nButter","Cut off crust and roll it out\nAdd cheese and roll it up\nYou can use the butter to help keep it close but brush the tops of them w it too\nAir Fryer: 350˚F for 8-10 minutes\nDip it in whatever","","","","","Appetizers","","","appetizers_full_export (1).csv","17","2025-09-15T01:38:27.330Z","{""title"":""Grilled Cheese Sticks"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""Sandwich bread\nCheese\nButter"",""instructions"":""Cut off crust and roll it out\nAdd cheese and roll it up\nYou can use the butter to help keep it close but brush the tops of them w it too\nAir Fryer: 350˚F for 8-10 minutes\nDip it in whatever"",""notes"":"""",""rating"":""""}"
"homemade-cheez-its-4fa4e46d","Homemade Cheez-Its","1 8-ounce block extra sharp cheddar cheese, coarsely shredded\n4 tablespoons (2 ounces) cubed unsalted butter, at room temperature\n1 teaspoon kosher salt\n1 cup (120 grams; 4 1/4 ounces) unbleached all purpose flour\n2 tablespoons ice water","Mix the cheddar, butter, and salt until soft (mixer would help)\nAdd the flour and mix on low speed; the dough will be dry and pebbly.\nSlowly add the water and continue to mix\nPat the dough into a disk, wrap tightly with plastic wrap, and refrigerate for at least 1 hour.\nPreheat oven to 375 and line baking sheet with parchment paper\nDivide the dough into two pieces and roll each into a very thin (1/8 inch or less) 10x12-inch rectangle.\nUsing a fluted pastry cutter, cut the rectangles into 1-inch squares, then transfer to the baking sheets.\nUse the tip of a chopstick to punch a hole into the center of each square.\nBake for about 15 minutes or until the crackers are puffed and browning at the edges.\nImmediately move the crackers to racks to cool.","","","Healthy and homemade? Perfect snack for us","","Appetizers","","","appetizers_full_export (1).csv","18","2025-09-15T01:38:27.330Z","{""title"":""Homemade Cheez-Its"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 8-ounce block extra sharp cheddar cheese, coarsely shredded\n4 tablespoons (2 ounces) cubed unsalted butter, at room temperature\n1 teaspoon kosher salt\n1 cup (120 grams; 4 1/4 ounces) unbleached all purpose flour\n2 tablespoons ice water"",""instructions"":""Mix the cheddar, butter, and salt until soft (mixer would help)\nAdd the flour and mix on low speed; the dough will be dry and pebbly.\nSlowly add the water and continue to mix\nPat the dough into a disk, wrap tightly with plastic wrap, and refrigerate for at least 1 hour.\nPreheat oven to 375 and line baking sheet with parchment paper\nDivide the dough into two pieces and roll each into a very thin (1/8 inch or less) 10x12-inch rectangle.\nUsing a fluted pastry cutter, cut the rectangles into 1-inch squares, then transfer to the baking sheets.\nUse the tip of a chopstick to punch a hole into the center of each square.\nBake for about 15 minutes or until the crackers are puffed and browning at the edges.\nImmediately move the crackers to racks to cool."",""notes"":""Healthy and homemade? Perfect snack for us"",""rating"":""""}"
"kale-from-sur-la-table-e2806b69","Kale from Sur la Table","1.5 lb lacinato kale, stemmed and roughly chopped\n2 tbsp unsalted butter\n2 shallots, cut into ¼ in dice\n2 minced garlic cloves\n¾ cup heavy cream\n⅛ tsp nutmeg\n1 tsp fresh lemon juice, plus a lil more\npeppa","Blanch the Kale: Bring a large pot of water to a boil and generously season with salt\nWork in batches: add kale and cook until wilted (1-2 min)\nRemove kale and place in ice water bath and then drain\nRepeat blanching with the remaining kale and dry damn well\nMelt butter in a pan and add shallots, cook until translucent\nAdd garlic and cook until fragrant, 1 minute\nAdd cream and nutmeg, reduce heat and cook until thickened, 5 minutes\nAdd kale, cook till heated, and add salt, pepper, and lemon juice","","","Of course the first dish has to be from our first out of town trip. We went to Sur la Table May 22, 2021 and made this, butter, some steak, and a creme brulee (there’s a pic of me on the first page blowtorching ours). We both agreed that the best part of the meal was the kale, and we even made it again soon after for one of our wine nights (also pictured on the first page but it’s with Bez). UPDATE: It’s currently 10/26/21 when I finally added this recipe because you had the recipe and I’ve been too nervous to ask you for it. But I told you I’m planning a date soon so that’s why I thought it would be the perfect time so you wouldn’t think it’s sus or anything.","","Appetizers","","","appetizers_full_export (1).csv","19","2025-09-15T01:38:27.330Z","{""title"":""Kale from Sur la Table"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1.5 lb lacinato kale, stemmed and roughly chopped\n2 tbsp unsalted butter\n2 shallots, cut into ¼ in dice\n2 minced garlic cloves\n¾ cup heavy cream\n⅛ tsp nutmeg\n1 tsp fresh lemon juice, plus a lil more\npeppa"",""instructions"":""Blanch the Kale: Bring a large pot of water to a boil and generously season with salt\nWork in batches: add kale and cook until wilted (1-2 min)\nRemove kale and place in ice water bath and then drain\nRepeat blanching with the remaining kale and dry damn well\nMelt butter in a pan and add shallots, cook until translucent\nAdd garlic and cook until fragrant, 1 minute\nAdd cream and nutmeg, reduce heat and cook until thickened, 5 minutes\nAdd kale, cook till heated, and add salt, pepper, and lemon juice"",""notes"":""Of course the first dish has to be from our first out of town trip. We went to Sur la Table May 22, 2021 and made this, butter, some steak, and a creme brulee (there’s a pic of me on the first page blowtorching ours). We both agreed that the best part of the meal was the kale, and we even made it again soon after for one of our wine nights (also pictured on the first page but it’s with Bez). UPDATE: It’s currently 10/26/21 when I finally added this recipe because you had the recipe and I’ve been too nervous to ask you for it. But I told you I’m planning a date soon so that’s why I thought it would be the perfect time so you wouldn’t think it’s sus or anything."",""rating"":""""}"
"mexican-grilled-corn-bb9eb398","Mexican Grilled Corn","For the sweetcorn:\n4 sweetcorn ears.\nTbsp of coconut oil - melted.\n25g of feta - finely grated.\nChilli flakes, to garnish.\nChopped coriander, to garnish.\nLime wedges, to dress corn at end.\nFor the dressing:\n3 tbsp of light mayonnaise.\nTsp of smoked paprika.\nTsp of cayenne pepper.\nJuice of 1 lime.\nZest of 1 lime.","Wrap sweetcorn ears in cling film, then microwave in batches of two for 3 & 1/2 mins.\nMeanwhile, mix together light mayonnaise, smoked paprika, cayenne pepper, lime juice and zest until fully combined.\nHeat cast iron griddle or have your BBQ coals ready for cooking, then add sweetcorn ears. Grill for approx 10 mins, turning every 2 mins and brushing with coconut oil until corn begins to char. Now brush corn with mayonnaise mixture until coated and continue to cook for 2 mins then remove from heat.\nSprinkle grated feta onto grilled corn, then garnish with chilli flakes and coriander, then finish with a generous squeeze of lime and enjoy.","","","","","Appetizers","","","appetizers_full_export (1).csv","20","2025-09-15T01:38:27.330Z","{""title"":""Mexican Grilled Corn"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""For the sweetcorn:\n4 sweetcorn ears.\nTbsp of coconut oil - melted.\n25g of feta - finely grated.\nChilli flakes, to garnish.\nChopped coriander, to garnish.\nLime wedges, to dress corn at end.\nFor the dressing:\n3 tbsp of light mayonnaise.\nTsp of smoked paprika.\nTsp of cayenne pepper.\nJuice of 1 lime.\nZest of 1 lime."",""instructions"":""Wrap sweetcorn ears in cling film, then microwave in batches of two for 3 & 1/2 mins.\nMeanwhile, mix together light mayonnaise, smoked paprika, cayenne pepper, lime juice and zest until fully combined.\nHeat cast iron griddle or have your BBQ coals ready for cooking, then add sweetcorn ears. Grill for approx 10 mins, turning every 2 mins and brushing with coconut oil until corn begins to char. Now brush corn with mayonnaise mixture until coated and continue to cook for 2 mins then remove from heat.\nSprinkle grated feta onto grilled corn, then garnish with chilli flakes and coriander, then finish with a generous squeeze of lime and enjoy."",""notes"":"""",""rating"":""""}"
"pretzels-ae2124f3","Pretzels","1 cup flour\n¾  cup plain greek yogurt\n2 tbsp baking powder","Preheat oven to 400˚F\nMix flour and yogurt and form into pretzel shapes\nBring water to a boil and add baking powder\nSubmerge in water for 10 seconds\nBrush with egg wash and cook for 20 minutes","","","The first time we made these the proportions were way off and we ended up just having to wing it. (Tip: just combine shit until you think it's right) Turned out soooo good though. We sprinkled some popcorn seasoning and salt on them too! :)","","Appetizers","","","appetizers_full_export (1).csv","21","2025-09-15T01:38:27.330Z","{""title"":""Pretzels"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 cup flour\n¾  cup plain greek yogurt\n2 tbsp baking powder"",""instructions"":""Preheat oven to 400˚F\nMix flour and yogurt and form into pretzel shapes\nBring water to a boil and add baking powder\nSubmerge in water for 10 seconds\nBrush with egg wash and cook for 20 minutes"",""notes"":""The first time we made these the proportions were way off and we ended up just having to wing it. (Tip: just combine shit until you think it's right) Turned out soooo good though. We sprinkled some popcorn seasoning and salt on them too! :)"",""rating"":""""}"
"protein-balls-2a43962a","Protein Balls","1.5 cup oats\n2 tbsp chia seeds\n1/2 cup vanilla whey protein powder (50g)\n1/2 tsp cinnamon\n1/2 cup peanut butter\n3 tbsp raw honey\n1 tsp vanilla extract\n1/3 cup chocolate chips\n2 tbsp almond milk","Add oats, protein powder, cinnamon and chia seeds to a large bowl and stir to combine.\nAdd in peanut butter, honey,chocolate chips and vanilla extract. Stir to combine.\nSlowly add in liquid 1 tablespoon at a time\nRoll into balls using hands.\nPlace in a container to set in the fridge for at least 30 minutes.\nStore in fridge until ready to eat.\nMacros for 15 balls\nCalories: 110\nFat: 5g\nCarb: 12g\nProtein: 5.5g","","","","","Appetizers","","","appetizers_full_export (1).csv","22","2025-09-15T01:38:27.330Z","{""title"":""Protein Balls"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1.5 cup oats\n2 tbsp chia seeds\n1/2 cup vanilla whey protein powder (50g)\n1/2 tsp cinnamon\n1/2 cup peanut butter\n3 tbsp raw honey\n1 tsp vanilla extract\n1/3 cup chocolate chips\n2 tbsp almond milk"",""instructions"":""Add oats, protein powder, cinnamon and chia seeds to a large bowl and stir to combine.\nAdd in peanut butter, honey,chocolate chips and vanilla extract. Stir to combine.\nSlowly add in liquid 1 tablespoon at a time\nRoll into balls using hands.\nPlace in a container to set in the fridge for at least 30 minutes.\nStore in fridge until ready to eat.\nMacros for 15 balls\nCalories: 110\nFat: 5g\nCarb: 12g\nProtein: 5.5g"",""notes"":"""",""rating"":""""}"
"rice-cake-chocolate-bark-bf69382a","Rice Cake Chocolate Bark","5 plain rice cakes\n2 cup chocolate chips (1 bag)\n⅓ cup peanut butter\n2 tbsp coconut oil","Melt chocolate, peanut butter, and coconut oil\nMix in the crumbled rice cakes\nTransfer to baking sheet and refrigerate that shi","","","","","Appetizers","","","appetizers_full_export (1).csv","23","2025-09-15T01:38:27.330Z","{""title"":""Rice Cake Chocolate Bark"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""5 plain rice cakes\n2 cup chocolate chips (1 bag)\n⅓ cup peanut butter\n2 tbsp coconut oil"",""instructions"":""Melt chocolate, peanut butter, and coconut oil\nMix in the crumbled rice cakes\nTransfer to baking sheet and refrigerate that shi"",""notes"":"""",""rating"":""""}"
"seasoned-pretzels-00cd6fe3","Seasoned Pretzels","10 oz bag o’ Pretzels\n5 tsp ranch seasoning\n½ cup butter\n14 oz bag o’ Pretzels\n1 package ranch seasoning\n¼ cup avocado oil (light olive oil, said we need a neutral oil)\n1 tbsp dill weed\n1 tbsp garlic powder\n5 tbsp dill pickle brine (pickle juice)\n16 oz bag o’ Pretzels\n1 package ranch seasoning\n1 stick butter\n1 cup buffalo sauce\n1 tbsp garlic powder\n¼ cup honey","Preheat oven to 300F\nMelt butter and pour over pretzels\nAdd the ranch seasoning\nBake for 15 minutes, shake and bake for another 15 minutes\nDill Pickle\nPreheat oven to 275F\nMix the stuff and pour over pretzels\nBake for 15-20 minutes, shaking them up a bit\nDon’t over cook, they’re gonna be a lil wet when you take them out but just put them in a container and let the flavor “intensify” overnight\nHoney Buffalo\nPreheat oven to 300F\nAdd everything but the honey to the pretzels\nThen add the honey\nBake for 15 minutes, shake and bake for another 15 minutes","","","","","Appetizers","","","appetizers_full_export (1).csv","24","2025-09-15T01:38:27.331Z","{""title"":""Seasoned Pretzels"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""10 oz bag o’ Pretzels\n5 tsp ranch seasoning\n½ cup butter\n14 oz bag o’ Pretzels\n1 package ranch seasoning\n¼ cup avocado oil (light olive oil, said we need a neutral oil)\n1 tbsp dill weed\n1 tbsp garlic powder\n5 tbsp dill pickle brine (pickle juice)\n16 oz bag o’ Pretzels\n1 package ranch seasoning\n1 stick butter\n1 cup buffalo sauce\n1 tbsp garlic powder\n¼ cup honey"",""instructions"":""Preheat oven to 300F\nMelt butter and pour over pretzels\nAdd the ranch seasoning\nBake for 15 minutes, shake and bake for another 15 minutes\nDill Pickle\nPreheat oven to 275F\nMix the stuff and pour over pretzels\nBake for 15-20 minutes, shaking them up a bit\nDon’t over cook, they’re gonna be a lil wet when you take them out but just put them in a container and let the flavor “intensify” overnight\nHoney Buffalo\nPreheat oven to 300F\nAdd everything but the honey to the pretzels\nThen add the honey\nBake for 15 minutes, shake and bake for another 15 minutes"",""notes"":"""",""rating"":""""}"
"stuffed-fried-pickles-5132b51c","Stuffed Fried Pickles","Dill pickles slices (frie style or chips)\nCream Cheese\nBowl 1\n½ cup flour\n1 cup milk\nBowl 2\nPanko bread crumbs\nEverything Bagel Seasoning","Dab up the pickles (try to get them dry)\nSandwich two pickles with some cream cheese in between\nDip that shit in Bowl 1\nDip that shit in Bowl 2\nAir fry for 15 minutes at 400˚F. (prolly need to flip halfway)\nDip them maybe idk or just eat them like that","","","Why not ya know","","Appetizers","","","appetizers_full_export (1).csv","25","2025-09-15T01:38:27.331Z","{""title"":""Stuffed Fried Pickles"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""Dill pickles slices (frie style or chips)\nCream Cheese\nBowl 1\n½ cup flour\n1 cup milk\nBowl 2\nPanko bread crumbs\nEverything Bagel Seasoning"",""instructions"":""Dab up the pickles (try to get them dry)\nSandwich two pickles with some cream cheese in between\nDip that shit in Bowl 1\nDip that shit in Bowl 2\nAir fry for 15 minutes at 400˚F. (prolly need to flip halfway)\nDip them maybe idk or just eat them like that"",""notes"":""Why not ya know"",""rating"":""""}"
"taco-poppers-c29ba5b4","Taco Poppers","Taco seasoning\nMeat of choice\nWonton wrappers\nAnything you wanna add inside (BEANZ, corn, veggies, cheese, etc)","Add filling to inside of wonton wrappers\nWet edges and fold\nFreeze for 5 minutes\nAirfry @ 370˚F for 8 minutes","","","I tried to surprise you with this one time but I could not, for the life of me, find wonton wrappers anywhere! I’ll make these for you soon and when I do, I’ll add a little update to this.","","Appetizers","","","appetizers_full_export (1).csv","26","2025-09-15T01:38:27.331Z","{""title"":""Taco Poppers"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""Taco seasoning\nMeat of choice\nWonton wrappers\nAnything you wanna add inside (BEANZ, corn, veggies, cheese, etc)"",""instructions"":""Add filling to inside of wonton wrappers\nWet edges and fold\nFreeze for 5 minutes\nAirfry @ 370˚F for 8 minutes"",""notes"":""I tried to surprise you with this one time but I could not, for the life of me, find wonton wrappers anywhere! I’ll make these for you soon and when I do, I’ll add a little update to this."",""rating"":""""}"
"winter-greens-with-mustard-and-shallot-vinaigrette-ac2a5da0","Winter Greens with Mustard and Shallot Vinaigrette","1 teaspoon lemon zest\n2 tablespoons fresh lemon juice, plus more to taste\n2 teaspoons Dijon mustard\n3 tablespoons walnut oil, hazelnut oil, or extra-virgin olive oil\n1 shallot, minced\n1 garlic clove, minced and smashed into a paste\n1 tablespoon chopped fresh tarragon leaves or chives\n4 cups assorted winter greens (such as escarole, curly endive or arugula), stemmed and roughly\nchopped\n1/2 cup crumbled goat cheese (about 2 ounces)\n1/4 cup toasted hazelnuts, roughly chopped","1. To prepare the vinaigrette: To a bowl, add the lemon zest, lemon juice, and mustard; whisk to combine. While whisking vigorously, slowly drizzle in the oil until emulsified. Add shallot, garlic and herbs; stir to combine. Taste and adjust seasoning with salt, pepper, and additional lemon juice.\n2. Add greens to a large salad bowl and toss with just enough vinaigrette to coat evenly. Taste and adjust seasoning with salt and pepper.\n3. To serve: Arrange salad on a serving platter and top with cheese and nuts; serve immediately.","","","Sur la Table Recipe","","Appetizers","","","appetizers_full_export (1).csv","27","2025-09-15T01:38:27.331Z","{""title"":""Winter Greens with Mustard and Shallot Vinaigrette"",""category"":""Appetizers & Sides"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 teaspoon lemon zest\n2 tablespoons fresh lemon juice, plus more to taste\n2 teaspoons Dijon mustard\n3 tablespoons walnut oil, hazelnut oil, or extra-virgin olive oil\n1 shallot, minced\n1 garlic clove, minced and smashed into a paste\n1 tablespoon chopped fresh tarragon leaves or chives\n4 cups assorted winter greens (such as escarole, curly endive or arugula), stemmed and roughly\nchopped\n1/2 cup crumbled goat cheese (about 2 ounces)\n1/4 cup toasted hazelnuts, roughly chopped"",""instructions"":""1. To prepare the vinaigrette: To a bowl, add the lemon zest, lemon juice, and mustard; whisk to combine. While whisking vigorously, slowly drizzle in the oil until emulsified. Add shallot, garlic and herbs; stir to combine. Taste and adjust seasoning with salt, pepper, and additional lemon juice.\n2. Add greens to a large salad bowl and toss with just enough vinaigrette to coat evenly. Taste and adjust seasoning with salt and pepper.\n3. To serve: Arrange salad on a serving platter and top with cheese and nuts; serve immediately."",""notes"":""Sur la Table Recipe"",""rating"":""""}"
